Compare Experiments Report,Mon Nov 17 13:39:42 2025,,,,,,,,,,,,,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,TFS,Probe Count,,,,,
HNF4G,14.0222,0,2.02,4.002,8.0002,3.3639927,,"[Plus], [# of exons: 10], [Gene type: NM]","chr3:3,508,030-3,659,800",NM_013920,"Hnf4g, hepatocyte nuclear factor 4, gamma, hepatocyte nuclear factor 4-gamma|HNF-4-gamma|nuclear receptor subfamily 2 group A member 2, Predicted to have DNA-binding transcription activator activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding activity; and nuclear receptor activity. Involved in positive regulation of transcription, DNA-templated. Predicted to localize to several cellular components, including intercellular bridge; mitotic spindle; and nucleoplasm. Is expressed in several structures, including genitourinary system; gut; and nervous system. Orthologous to human HNF4G (hepatocyte nuclear factor 4 gamma).","RNA polymerase II proximal promoter sequence-specific DNA binding (GO:0000978); transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0001228); DNA binding (GO:0003677); DNA binding transcription factor activity (GO:0003700); nuclear receptor activity (GO:0004879); nucleus (GO:0005634); nucleoplasm (GO:0005654); transcription factor complex (GO:0005667); cytosol (GO:0005829); regulation of transcription, DNA-templated (GO:0006355); regulation of transcription by RNA polymerase II (GO:0006357); zinc ion binding (GO:0008270); cell differentiation (GO:0030154); sequence-specific DNA binding (GO:0043565); intercellular bridge (GO:0045171); positive regulation of transcription, DNA-templated (GO:0045893); positive regulation of transcription by RNA polymerase II (GO:0045944); metal ion binding (GO:0046872); anatomical structure development (GO:0048856); mitotic spindle (GO:0072686)",Hnf4g,0.36593958,-2.7326915,0.006283226,0.002241594,1,0.24915808,-4.0135162,0.18618957,0.049331721,0.005179746,0.18024019,-5.5481521,0.18578669,0.036806728,0.017899072,0.28041184,-3.5661832,3.3639927,0.68964291,0.013200093
MEIOB,14.0222,0,2.02,4.002,8.0002,106.31259,,"[Plus], [# of exons: 14], [Gene type: NM]","chr17:24,941,327-24,976,732",NM_029197,"Meiob, meiosis specific with OB domains, meiosis-specific with OB domain-containing protein|protein expressed in male leptotene and zygotene spermatocytes 675, Exhibits chromatin binding activity; single-stranded DNA 3'-5' exodeoxyribonuclease activity; and single-stranded DNA binding activity. Involved in double-strand break repair via homologous recombination; fertilization; and meiosis I. Localizes to cytoplasm. Is expressed in genitourinary system. Human ortholog(s) of this gene implicated in spermatogenic failure 22. Orthologous to human MEIOB (meiosis specific with OB-fold).",resolution of meiotic recombination intermediates (GO:0000712); double-strand break repair via homologous recombination (GO:0000724); DNA binding (GO:0003677); chromatin binding (GO:0003682); single-stranded DNA binding (GO:0003697); nuclease activity (GO:0004518); exonuclease activity (GO:0004527); protein binding (GO:0005515); nucleus (GO:0005634); chromosome (GO:0005694); cytoplasm (GO:0005737); synapsis (GO:0007129); male meiotic nuclear division (GO:0007140); male meiosis I (GO:0007141); female meiosis I (GO:0007144); single-stranded DNA 3'-5' exodeoxyribonuclease activity (GO:0008310); fertilization (GO:0009566); hydrolase activity (GO:0016787); meiotic cell cycle (GO:0051321),Meiob,0.45743006,-2.1861265,2.4131619,1.0156412,1,0.36920461,-2.7085252,9.1212575,3.5623934,0.000173947,0.37150559,-2.6917495,17.2535,6.7692143,0.044423504,0.32774661,-3.0511376,106.31259,27.927722,0.02464152
SYTL5,14.0222,0,2.02,4.002,8.0002,3.1794114,,"[Plus], [# of exons: 17], [Gene type: NM]","chrX:9,462,747-9,575,990",NM_001290728 NM_177704,"Sytl5, synaptotagmin-like 5, synaptotagmin-like protein 5, Predicted to have neurexin family protein binding activity. Involved in exocytosis. Predicted to localize to exocytic vesicle and plasma membrane. Orthologous to human SYTL5 (synaptotagmin like 5).",protein binding (GO:0005515); phospholipid binding (GO:0005543); plasma membrane (GO:0005886); intracellular protein transport (GO:0006886); exocytosis (GO:0006887); membrane (GO:0016020); neurexin family protein binding (GO:0042043); metal ion binding (GO:0046872); exocytic vesicle (GO:0070382),Sytl5,0.47934125,-2.0861964,0.046627973,0.020604625,1,0.11857684,-8.4333501,0.12971624,0.016715308,3.97E-06,0.14005917,-7.1398396,0.47860126,0.071934224,0.00032672,0.14785721,-6.7632819,3.1794114,0.34118855,1.72E-05
RFX4,14.0222,0,2.02,4.002,8.0002,9.3193197,,"[Plus], [# of exons: 19], [Gene type: NM]","chr10:84,218,793-84,369,283",NM_001024918 NM_027689,"Rfx4, regulatory factor X, 4 (influences HLA class II expression), transcription factor RFX4|regulatory factor X 4 protein|winged-helix transcription factor RFX4, Exhibits chromatin binding activity. Involved in central nervous system development; cilium assembly; and regulation of gene expression. Localizes to nucleus. Is expressed in several structures, including central nervous system; eye; future brain; genitourinary system; and liver. Orthologous to human RFX4 (regulatory factor X4).","RNA polymerase II proximal promoter sequence-specific DNA binding (GO:0000978); RNA polymerase II transcription factor activity, sequence-specific DNA binding (GO:0000981); transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0001228); DNA binding (GO:0003677); chromatin binding (GO:0003682); DNA binding transcription factor activity (GO:0003700); protein binding (GO:0005515); nucleus (GO:0005634); regulation of transcription, DNA-templated (GO:0006355); regulation of transcription by RNA polymerase II (GO:0006357); dorsal spinal cord development (GO:0021516); telencephalon development (GO:0021537); cerebellar cortex morphogenesis (GO:0021696); negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning (GO:0021914); forebrain development (GO:0030900); midbrain development (GO:0030901); positive regulation of transcription by RNA polymerase II (GO:0045944); cilium assembly (GO:0060271); regulation of protein processing (GO:0070613); sequence-specific double-stranded DNA binding (GO:1990837)",Rfx4,0.2676608,-3.7360719,0.15451215,0.038642814,0.14943636,0.12391153,-8.0702743,0.47139125,0.069384685,0.000187052,0.14048053,-7.118424,0.56264676,0.084849633,0.006987917,0.069159488,-14.4593321,9.3193197,0.44923262,6.21E-11
GREB1L,14.0222,0,2.02,4.002,8.0002,4.8701289,,"[Plus], [# of exons: 33], [Gene type: NM]","chr18:10,325,177-10,562,939",NM_001083628,"Greb1l, growth regulation by estrogen in breast cancer-like, GREB1-like protein, Involved in animal organ development and paramesonephric duct development. Predicted to localize to integral component of membrane. Is expressed in several structures, including brain; liver; tail unsegmented mesenchyme; thymus; and urinary system. Human ortholog(s) of this gene implicated in renal agenesis. Orthologous to human GREB1L (GREB1 like retinoic acid receptor coactivator).",metanephros development (GO:0001656); branching involved in ureteric bud morphogenesis (GO:0001658); kidney development (GO:0001822); cardiac ventricle development (GO:0003231); molecular_function (GO:0003674); cellular_component (GO:0005575); multicellular organism development (GO:0007275); membrane (GO:0016020); integral component of membrane (GO:0016021); male genitalia development (GO:0030539); uterus development (GO:0060065); epithelial tube morphogenesis (GO:0060562); paramesonephric duct development (GO:0061205); mesonephric duct development (GO:0072177),Greb1l,0.27827643,-3.5935491,0.035058524,0.008743793,0.56618793,0.32613533,-3.0662118,0.19486894,0.067027127,0.028427661,0.19827661,-5.0434592,0.33802444,0.072227061,0.017185963,0.30991684,-3.2266721,4.8701289,1.1113425,0.001360064
IGFBP1,14.0222,0,2.02,4.002,8.0002,134.65123,,"[Plus], [# of exons: 4], [Gene type: NM]","chr11:7,097,790-7,102,549",NM_008341,"Igfbp1, insulin-like growth factor binding protein 1, insulin-like growth factor-binding protein 1|IBP-1|IGF-binding protein 1|INSULIN-LIKE GROWTH FACTOR BINDING PROTEIN 1 PRECURSOR (IGFBP-1) (IBP-1) (IGF-BINDING PROTEIN 1), Exhibits insulin-like growth factor binding activity. Predicted to be involved in regulation of insulin-like growth factor receptor signaling pathway. Localizes to extracellular space. Is expressed in several structures, including blastocyst; early embryo; liver; and secondary oocyte. Human ortholog(s) of this gene implicated in diabetic angiopathy. Orthologous to human IGFBP1 (insulin like growth factor binding protein 1).",insulin-like growth factor binding (GO:0005520); extracellular region (GO:0005576); extracellular space (GO:0005615); Golgi apparatus (GO:0005794); growth factor binding (GO:0019838); insulin-like growth factor I binding (GO:0031994); insulin-like growth factor II binding (GO:0031995); regulation of insulin-like growth factor receptor signaling pathway (GO:0043567),Igfbp1,0.3026926,-3.3036817,32.538442,9.2988077,0.094332133,0.15306242,-6.5332823,109.80844,18.402238,6.35E-08,0.16644032,-6.0081597,134.65123,22.809228,0.002449388,0.11257982,-8.8825865,108.18225,10.071083,0.000169855
RDH16F2,14.0222,0,2.02,4.002,8.0002,784.21766,,"[Plus], [# of exons: 4], [Gene type: NM]","chr10:127,303,532-127,314,375",NM_145424,"Rdh16f2, RDH16 family member 2, cis-retinol/3alpha hydroxysterol short-chain dehydrogenase-like, Predicted to have androstan-3-alpha,17-beta-diol dehydrogenase activity and androsterone dehydrogenase activity. Predicted to localize to endoplasmic reticulum membrane and integral component of organelle membrane. Is expressed in urinary system. Orthologous to human RDH16 (retinol dehydrogenase 16).","endoplasmic reticulum membrane (GO:0005789); integral component of organelle membrane (GO:0031301); intracellular membrane-bounded organelle (GO:0043231); androsterone dehydrogenase activity (GO:0047023); androstan-3-alpha,17-beta-diol dehydrogenase activity (GO:0047044)",Rdh16f2,0.23991467,-4.1681486,209.10377,50.617068,0.055989206,0.20179745,-4.9554641,249.00187,59.341916,5.83E-05,0.21449354,-4.6621451,289.67755,67.970076,0.001604681,0.29344591,-3.4077831,784.21766,171.31377,4.68E-05
ORM3,14.0222,0,2.02,4.002,8.0002,170.1258,,"[Plus], [# of exons: 6], [Gene type: NM]","chr4:63,017,196-63,017,347 chr4:63,017,605-63,017,747 chr4:63,017,945-63,018,015 chr4:63,018,578-63,018,685 chr4:63,018,823-63,018,926 chr4:63,019,397-63,020,545",NM_013623,"Orm3, orosomucoid 3, alpha-1-acid glycoprotein 3|AGP 3|OMD 3, Predicted to localize to extracellular space. Orthologous to human ORM1 (orosomucoid 1) and ORM2 (orosomucoid 2).",molecular_function (GO:0003674); extracellular space (GO:0005615),Orm3,0.45880727,-2.1795644,104.47196,37.631288,1,0.33669836,-2.9700174,122.17975,46.38862,0.01095863,0.27846723,-3.5910869,170.1258,50.898565,0.004780229,0.25071554,-3.9885841,165.30152,29.111782,0.022667149
PNPLA3,14.0222,0,2.02,4.002,8.0002,36.62137,,"[Plus], [# of exons: 8], [Gene type: NM]","chr15:83,998,246-83,998,699 chr15:83,998,808-84,019,951",NM_054088,"Pnpla3, patatin-like phospholipase domain containing 3, 1-acylglycerol-3-phosphate O-acyltransferase Pnpla3|acylglycerol O-acyltransferase|acylglycerol transacylase|adiponutrin|calcium-independent phospholipase A2-epsilon|iPLA2-epsilon|lysophosphatidic acid acyltransferase|patatin-like phospholipase domain-containing protein 3, Exhibits several functions, including 1-acylglycerol-3-phosphate O-acyltransferase activity; long-chain fatty acyl-CoA binding activity; and lysophosphatidic acid binding activity. Involved in glycerolipid metabolic process; long-chain fatty acid metabolic process; and response to dietary excess. Localizes to lipid droplet and membrane. Is expressed in left lung; olfactory epithelium; and right lung. Used to study non-alcoholic fatty liver disease. Human ortholog(s) of this gene implicated in coronary artery disease; fatty liver disease (multiple); liver disease (multiple); and type 2 diabetes mellitus. Orthologous to human PNPLA3 (patatin like phospholipase domain containing 3).","long-chain fatty acid metabolic process (GO:0001676); response to dietary excess (GO:0002021); 1-acylglycerol-3-phosphate O-acyltransferase activity (GO:0003841); phospholipase A2 activity (GO:0004623); triglyceride lipase activity (GO:0004806); cytoplasm (GO:0005737); lipid droplet (GO:0005811); lipid metabolic process (GO:0006629); glycerophospholipid metabolic process (GO:0006650); phosphatidic acid biosynthetic process (GO:0006654); phospholipid biosynthetic process (GO:0008654); membrane (GO:0016020); integral component of membrane (GO:0016021); lipid catabolic process (GO:0016042); transferase activity (GO:0016740); transferase activity, transferring acyl groups (GO:0016746); hydrolase activity (GO:0016787); triglyceride biosynthetic process (GO:0019432); triglyceride catabolic process (GO:0019433); lipid particle organization (GO:0034389); lysophosphatidic acid binding (GO:0035727); long-chain fatty acyl-CoA binding (GO:0036042); triglyceride acyl-chain remodeling (GO:0036153); lysophosphatidic acid acyltransferase activity (GO:0042171); mono-olein transacylation activity (GO:0051264); diolein transacylation activity (GO:0051265); lipid homeostasis (GO:0055088)",Pnpla3,0.29569115,-3.3819071,1.241908,0.31689981,0.18829633,0.21555417,-4.6392051,4.1503837,0.90034965,3.48E-05,0.19901375,-5.0247784,4.3615347,0.89937073,0.000275972,0.17651404,-5.6652716,36.62137,4.9458484,9.12E-05
NC_INTER_C10_8696,14.0222,0,2.02,4.002,8.0002,4.0053523,,"[~1%  IN BLACKLIST], [Minus], [# Lnc isoforms: 71], [# of exons: 50], [Gene type: lncRNA]","chr10:16,594,483-16,815,588",NR_038020,"Gm20125, predicted gene, 20125; lnc_inter_chr10_8696,8697, ",,Gm20125 lnc_inter_chr10_8696,0.32155771,-3.1098616,0.01361941,0.004282035,1,0.052778795,-18.9470032,0.18890927,0.008816368,0.017000746,0.052840567,-18.9248537,0.21108374,0.011799443,0.024272736,0.032543062,-30.7285164,4.0053523,0.10274458,0.000444062
NC_INTER_C7_6190,14.0222,0,2.02,4.002,8.0002,46.636175,,"[~2%  IN BLACKLIST], [Minus], [# Lnc isoforms: 73], [# of exons: 18], [Gene type: lncRNA]","chr7:55,939,302-55,997,270",XR_001778121 XR_001778122 XR_001778123 XR_001778124,"Gm45086, predicted gene 45086; lnc_inter_chr7_6190,6191, ",,Gm45086 lnc_inter_chr7_6190,0.47891801,-2.0880401,1.1275358,0.49986087,0.80721568,0.36462164,-2.742569,3.2395465,1.202465,0.016133853,0.34591749,-2.8908628,6.6702893,2.4843418,0.033976492,0.28340185,-3.5285584,46.636175,10.008763,1.10E-05
NC_INTER_C19_14770,14.0222,0,2.02,4.002,8.0002,7.2567141,,"[~44%  IN BLACKLIST], [Plus], [# Lnc isoforms: 4], [# of exons: 3], [Gene type: lncRNA]","chr19:7,918,104-7,923,575",,"lnc_inter_chr19_14770, ",,lnc_inter_chr19_14770,0.055825522,-17.9129539,0.11153901,0,1,0.003633947,-275.1829074,2.5938809,0,2.28E-14,0.026250505,-38.0945055,5.0980479,0.12914468,1.87E-12,0.066172497,-15.1120184,7.2567141,0.38258776,6.37E-06
NC_INTER_C13_11669,14.0111,0,2.01,4.001,8.0001,3.4368281,,"[Minus], [# Lnc isoforms: 16], [# of exons: 11], [Gene type: lncRNA]","chr13:104,335,078-104,392,333",NR_136924,"Gm30551, predicted gene, 30551; lnc_inter_chr13_11669, ",,Gm30551 lnc_inter_chr13_11669,3.5019893,3.5019893,0.034892465,0.11648911,0.36805394,7.4126869,7.4126869,0.039596521,0.30730232,0.000881613,7.1678092,7.1678092,0.04277038,0.35255087,0.004714675,6.4596527,6.4596527,0.67717992,3.4368281,0.000707259
NC_INTER_CX_50216,14.0111,0,2.01,4.001,8.0001,102.48455,,"[Minus], [# Lnc isoforms: 1], [# of exons: 1], [Gene type: lncRNA]","chrX:122,678,644-122,679,742",,"lnc_inter_chrX_50216, ",,lnc_inter_chrX_50216,20.361585,20.3615845,0,0.67819357,1,102.78427,102.7842698,0,5.1799115,0.000243972,76.66344,76.66344,0.12528642,15.101962,1.64E-09,1165.5814,1165.581447,0,102.48455,1.34E-23
NC_INTER_C11_9924,14.0111,0,2.01,4.001,8.0001,22.673908,,"[Minus], [# Lnc isoforms: 236], [# of exons: 9], [Gene type: lncRNA]","chr11:81,788,231-81,848,815",XR_001780117 XR_001780118 XR_001780119 XR_003949739 XR_003949740 XR_880045 XR_880047 XR_880048 XR_880049 XR_880050 XR_880051,"Gm31522, predicted gene, 31522; lnc_inter_chr11_9924,9925, ",,Gm31522 lnc_inter_chr11_9924,4.349266,4.349266,0.042756386,0.19936471,0.23337592,5.3759612,5.3759612,0.46512931,2.5314458,5.98E-10,6.3275635,6.3275635,0.59043405,3.9079726,3.78E-07,6.4019567,6.4019567,4.4304041,22.673908,1.45E-06
NC_INTER_C8_7423,14.0111,0,2.01,4.001,8.0001,10.953423,,"[Minus], [# Lnc isoforms: 244], [# of exons: 10], [Gene type: lncRNA]","chr8:116,533,048-116,655,614",,"lnc_inter_chr8_7423,7425,7426,7427,7428,7429,7430, ",,lnc_inter_chr8_7423,2.3505968,2.3505968,0.49967423,1.0084699,1,2.8879404,2.8879404,0.57324592,1.7837549,0.006318418,3.083904,3.083904,0.84420008,2.689894,0.020691761,3.477242,3.477242,4.0569805,10.953423,0.039688327
NC_INTER_C10_8999,14.0111,0,2.01,4.001,8.0001,56.582935,,"[Minus], [# Lnc isoforms: 42], [# of exons: 8], [Gene type: lncRNA]","chr10:70,625,939-70,644,797",NR_038040,"C730027H18Rik, RIKEN cDNA C730027H18 gene; lnc_inter_chr10_8999, ",molecular_function (GO:0003674); cellular_component (GO:0005575); biological_process (GO:0008150),C730027H18Rik lnc_inter_chr10_8999,2.3185977,2.3185977,3.0787579,6.4802388,0.55926494,2.9906952,2.9906952,3.0231303,9.0642725,0.000371177,3.3939101,3.3939101,3.5392498,12.927879,0.000844296,2.9257665,2.9257665,24.860306,56.582935,0.005414893
NC_INTER_C19_14874,14.0111,0,2.01,4.001,8.0001,2.7651998,,"[Minus], [# Lnc isoforms: 4], [# of exons: 1], [Gene type: lncRNA]","chr19:23,135,639-23,148,356",AK021170 BC044868 XR_001782625 XR_001782626 XR_001782627 XR_001782628 XR_001782629 XR_001782630 XR_001782631 XR_001782632 XR_001782633 XR_001782634 XR_001782635,"C330002G04Rik, RIKEN cDNA C330002G04 gene; lnc_inter_chr19_14874, ",molecular_function (GO:0003674); cellular_component (GO:0005575); biological_process (GO:0008150),C330002G04Rik lnc_inter_chr19_14874,39.98751,39.98751,0,0.10537626,0.49196092,14.180566,14.1805664,0.02272916,0.39572129,0.001161338,11.916061,11.916061,0.049832118,0.63545809,0.004261148,6.2404211,6.2404211,0.58496343,2.7651998,0.000316709
NC_INTER_C3_2988,14.0111,0,2.01,4.001,8.0001,3.2830257,,"[Minus], [# Lnc isoforms: 80], [# of exons: 17], [Gene type: lncRNA]","chr3:149,224,946-149,327,810",AK139864 XR_376248,"Gm31121, predicted gene, 31121; lnc_inter_chr3_2988, ",,Gm31121 lnc_inter_chr3_2988,15.87389,15.8738895,0.000864749,0.018098094,0.89404335,12.615432,12.6154325,0.011564948,0.16909852,0.005815699,75.088253,75.0882531,0.002315637,0.26965247,0.00019086,37.641105,37.6411052,0.12912432,3.2830257,6.79E-09
SCP2,14.0111,0,2.01,4.001,8.0001,255.27375,,"[Minus], [# of exons: 16], [Gene type: NM]","chr4:107,716,435-107,791,152",NM_011327,"Scp2, sterol carrier protein 2, liver, sterol carrier protein 2|non-specific lipid-transfer protein|SCP-2/3-oxoacyl-CoA thiolase|SCP-2/thiolase|SCP-chi|acetyl-CoA C-myristoyltransferase|nonspecific lipid transfer protein|propanoyl-CoA C-acyltransferase|sterol carrier protein X|straight-chain acyl-CoA oxidase, Predicted to have several functions, including C-acyltransferase activity; cholesterol binding activity; and lipid transfer activity. Involved in peroxisome organization and regulation of phospholipid biosynthetic process. Localizes to endoplasmic reticulum; mitochondrion; and peroxisome. Is expressed in several structures, including central nervous system; hair follicle; intestine; liver; and retina layer. Orthologous to human SCP2 (sterol carrier protein 2).","fatty-acyl-CoA binding (GO:0000062); acetyl-CoA C-acyltransferase activity (GO:0003988); signaling receptor binding (GO:0005102); protein binding (GO:0005515); nucleus (GO:0005634); nucleoplasm (GO:0005654); cytoplasm (GO:0005737); mitochondrion (GO:0005739); peroxisome (GO:0005777); peroxisomal matrix (GO:0005782); endoplasmic reticulum (GO:0005783); cytosol (GO:0005829); fatty acid beta-oxidation (GO:0006635); acyl-CoA metabolic process (GO:0006637); steroid biosynthetic process (GO:0006694); progesterone biosynthetic process (GO:0006701); lipid transport (GO:0006869); peroxisome organization (GO:0007031); aging (GO:0007568); bile acid metabolic process (GO:0008206); lipid binding (GO:0008289); phosphatidylinositol transporter activity (GO:0008526); positive regulation of steroid biosynthetic process (GO:0010893); cholesterol binding (GO:0015485); phospholipid transport (GO:0015914); membrane (GO:0016020); transferase activity (GO:0016740); transferase activity, transferring acyl groups (GO:0016746); transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747); extrinsic component of membrane (GO:0019898); extrinsic component of mitochondrial outer membrane (GO:0031315); intracellular cholesterol transport (GO:0032367); positive regulation of intracellular cholesterol transport (GO:0032385); sterol binding (GO:0032934); inositol trisphosphate biosynthetic process (GO:0032959); protein-containing complex (GO:0032991); propanoyl-CoA C-acyltransferase activity (GO:0033814); long-chain fatty acyl-CoA binding (GO:0036042); identical protein binding (GO:0042802); positive regulation of apoptotic process (GO:0043065); intracellular membrane-bounded organelle (GO:0043231); protein-containing complex binding (GO:0044877); positive regulation of cholesterol biosynthetic process (GO:0045542); positive regulation of steroid metabolic process (GO:0045940); propionyl-CoA C2-trimethyltridecanoyltransferase activity (GO:0050632); acetyl-CoA C-myristoyltransferase activity (GO:0050633); oleic acid binding (GO:0070538); regulation of phospholipid biosynthetic process (GO:0071071); protein localization to plasma membrane (GO:0072659); intermembrane phosphotidylcholine transfer activity (GO:0120019); intermembrane cholesterol transfer activity (GO:0120020); lipid hydroperoxide transport (GO:1901373); positive regulation of cholesterol import (GO:1904109); phosphatidylethanolamine transporter activity (GO:1904121)",Scp2,1.6223449,1.6223449,118.56542,184.25802,1,2.4039274,2.4039274,57.390806,140.0746,0.008905311,3.0291308,3.0291308,80.265338,255.27375,0.022535117,3.0872513,3.0872513,64.907052,158.24144,0.00430051
TMC7,14.0111,0,2.01,4.001,8.0001,5.5796156,,"[Minus], [# of exons: 16], [Gene type: NM]","chr7:125,679,358-125,728,200",NM_172476,"Tmc7, transmembrane channel-like gene family 7, transmembrane channel-like protein 7, Predicted to have mechanosensitive ion channel activity. Predicted to be involved in ion transport. Predicted to localize to integral component of plasma membrane. Orthologous to human TMC7 (transmembrane channel like 7).",cellular_component (GO:0005575); integral component of plasma membrane (GO:0005887); ion transport (GO:0006811); mechanosensitive ion channel activity (GO:0008381); membrane (GO:0016020); integral component of membrane (GO:0016021),Tmc7,3.2281274,3.2281274,0.068135979,0.23662167,1,4.147195,4.147195,0.1723257,0.77578737,0.003716574,3.7701617,3.7701617,0.29990902,1.1861243,0.021964292,3.4653599,3.4653599,2.1256321,5.5796156,0.047606251
MCM10,14.0111,0,2.01,4.001,8.0001,51.678222,,"[Minus], [# of exons: 21], [Gene type: NM]","chr2:4,911,770-4,933,837",NM_001305259 NM_027290,"Mcm10, minichromosome maintenance 10 replication initiation factor, protein MCM10 homolog|minichromosome maintenance deficient 10, Exhibits enzyme binding activity. Involved in cell population proliferation. Predicted to localize to nucleolus; nucleoplasm; and replication fork protection complex. Is expressed in several structures, including cerebellum; early conceptus; gonad; immune system; and liver. Orthologous to human MCM10 (minichromosome maintenance 10 replication initiation factor).",DNA binding (GO:0003677); DNA replication origin binding (GO:0003688); double-stranded DNA binding (GO:0003690); single-stranded DNA binding (GO:0003697); nucleus (GO:0005634); nucleoplasm (GO:0005654); nucleolus (GO:0005730); DNA replication (GO:0006260); DNA replication initiation (GO:0006270); cellular response to DNA damage stimulus (GO:0006974); cell proliferation (GO:0008283); enzyme binding (GO:0019899); replication fork protection complex (GO:0031298); identical protein binding (GO:0042802); metal ion binding (GO:0046872),Mcm10,2.1360035,2.1360035,11.205867,23.643202,0.9403306,2.442331,2.442331,12.322717,31.953279,0.000928417,2.9528445,2.9528445,10.301854,31.790247,0.003849194,2.8581886,2.8581886,23.236747,51.678222,0.002645826
OSBPL3,14.0111,0,2.01,4.001,8.0001,2.3377205,,"[Minus], [# of exons: 25], [Gene type: NM]","chr6:50,243,326-50,406,353",NM_001163645 NM_001347213 NM_027881,"Osbpl3, oxysterol binding protein-like 3, oxysterol-binding protein-related protein 3|OSBP-related protein 3, Predicted to have cholesterol binding activity and sterol transporter activity. Predicted to be involved in lipid transport. Predicted to localize to several cellular components, including cytosol; nuclear membrane; and perinuclear endoplasmic reticulum. Is expressed in several structures, including central nervous system; genitourinary system; immune system; olfactory epithelium; and respiratory system. Orthologous to human OSBPL3 (oxysterol binding protein like 3).",nucleus (GO:0005634); cytoplasm (GO:0005737); endoplasmic reticulum (GO:0005783); cytosol (GO:0005829); plasma membrane (GO:0005886); lipid transport (GO:0006869); lipid binding (GO:0008289); sterol transporter activity (GO:0015248); cholesterol binding (GO:0015485); membrane (GO:0016020); nuclear membrane (GO:0031965); sterol binding (GO:0032934); cell projection (GO:0042995); intracellular membrane-bounded organelle (GO:0043231); perinuclear endoplasmic reticulum (GO:0097038),Osbpl3,5.5153099,5.5153099,0.015087289,0.085791692,0.069717561,4.9908014,4.9908014,0.053133285,0.29027639,0.000382517,4.4851471,4.4851471,0.068301609,0.32625401,0.000823919,3.9773175,3.9773175,0.82148388,2.3377205,0.011299846
HSD3B2,14.0111,0,2.01,4.001,8.0001,92.931527,,"[Minus], [# of exons: 6], [Gene type: NM]","chr3:98,515,030-98,522,338 chr3:98,523,583-98,523,707 chr3:98,527,756-98,527,815 chr3:98,528,396-98,528,466",NM_001359741 NM_153193,"Hsd3b2, hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2, 3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2|3 beta-hydroxysteroid dehydrogenase 2|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type II|hydroxysteroid dehydrogenase-2, delta<5>-3-beta, Predicted to have oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor. Predicted to be involved in several processes, including C21-steroid hormone metabolic process; hippocampus development; and response to corticosterone. Predicted to localize to several cellular components, including intercellular bridge; mitochondrial envelope; and nucleolus. Is expressed in liver. Human ortholog(s) of this gene implicated in hypertension and hypospadias. Orthologous to human HSD3B1 (hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1) and HSD3B2 (hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2).","catalytic activity (GO:0003824); 3-beta-hydroxy-delta5-steroid dehydrogenase activity (GO:0003854); steroid delta-isomerase activity (GO:0004769); nucleolus (GO:0005730); cytoplasm (GO:0005737); mitochondrion (GO:0005739); mitochondrial inner membrane (GO:0005743); mitochondrial intermembrane space (GO:0005758); endoplasmic reticulum (GO:0005783); steroid biosynthetic process (GO:0006694); metabolic process (GO:0008152); C21-steroid hormone metabolic process (GO:0008207); membrane (GO:0016020); integral component of membrane (GO:0016021); oxidoreductase activity (GO:0016491); oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616); isomerase activity (GO:0016853); hippocampus development (GO:0021766); intracellular membrane-bounded organelle (GO:0043231); intercellular bridge (GO:0045171); response to corticosterone (GO:0051412); cholesterol dehydrogenase activity (GO:0102294)",Hsd3b2,1.7232006,1.7232006,26.985855,45.435115,1,2.2164031,2.2164031,22.199605,50.009088,0.030320325,3.1045189,3.1045189,25.473698,83.702862,0.001406897,3.049082,3.049082,40.822486,92.931527,0.001516608
MUP3,14.0111,0,2.01,4.001,8.0001,11275.051,,"[Minus], [# of exons: 7], [Gene type: NM,NR]","chr4:61,744,510-61,748,351",NM_001039544 NR_149826,"Mup3, major urinary protein 3, major urinary protein 3|MUP 3|alpha-2u-globulin III|major urinary protein 25|non-group 1/group 2 MUP15, Predicted to have odorant binding activity. Involved in response to stilbenoid. Localizes to extracellular space. Is expressed in liver.",odorant binding (GO:0005549); pheromone binding (GO:0005550); extracellular region (GO:0005576); extracellular space (GO:0005615); response to stilbenoid (GO:0035634); small molecule binding (GO:0036094),Mup3,3.8659129,3.8659129,2071.3617,6910.592,0.052293295,3.7933133,3.7933133,1360.3385,5426.1478,1.37E-11,3.5427425,3.5427425,3017.4581,11275.051,1.74E-05,3.5701294,3.5701294,549.4689,1542.3907,0.016160606
